street,facing_bet,pot_size,to_call,pot_odds,bet_to_pot,hero_position,villain_position,is_ip,hand_category,hand_rank,is_made_hand,is_strong_made,is_monster,has_flush_draw,has_straight_draw,draw_outs,is_monotone,is_two_tone,is_rainbow,is_paired,is_double_paired,connectivity_score,high_card_rank,danger_score,flush_danger,straight_danger,raw_equity,equity_vs_range,better_hand_pct,worse_hand_pct,equity_margin,spr,is_3bet_pot,villain_aggression_count,villain_checked_back,villain_call_count,num_opponents,villain_top_pair_plus_pct,villain_draw_pct,villain_air_pct,villain_range_capped,board_favour,num_callers_to_bet,facing_raise,flush_block_pct,overcard_outs,improvement_probability,label
0,0,80.0,0.0,0.0,0.0,5,1,0,4,0.95,1,0,0,0,1,4,0,1,0,0,0,7,9,0.65,0.25,0.5,0.271,0.271,0.398833,0.599222,0.271,1.25,0,1,0,0,2,0.2553,0.0638,0.4894,0,0.0447,0,0,0.0,0,0.319149,CHECK
0,0,80.0,0.0,0.0,0.0,0,3,0,8,1.334,1,0,0,0,0,0,0,0,1,0,0,7,12,0.5,0.0,0.5,0.46875,0.46875,0.131429,0.84,0.46875,1.25,0,0,0,1,2,0.3,0.1,0.2,1,0.0,0,0,0.0,3,0.234043,BET
0,0,80.0,0.0,0.0,0.0,5,1,0,6,1.309,1,0,0,0,0,0,0,0,1,0,0,2,10,0.0,0.0,0.0,0.539,0.539,0.135354,0.852525,0.539,1.25,0,1,0,0,2,0.2766,0.0,0.5106,0,0.0234,0,0,0.0,0,0.234043,BET
1,0,80.0,0.0,0.0,0.0,5,1,0,1,0.34,0,0,0,0,0,0,0,0,0,0,0,7,13,0.58,0.0,0.5,0.15825,0.15825,0.556522,0.423913,0.15825,1.25,0,1,1,0,2,0.1915,0.3404,0.1064,0,0.1085,0,0,0.0,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,0,0.23,0,0,0,0,1,4,0,1,0,0,0,2,14,0.25,0.25,0.0,0.2105,0.2105,0.626966,0.352809,0.2105,1.25,0,1,0,0,2,0.1935,0.2419,0.0484,0,0.1065,0,0,0.0,0,0.085106,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,4,1.0,1,0,0,0,1,8,0,1,0,0,0,7,12,0.65,0.25,0.5,0.4465,0.4465,0.277542,0.720339,0.4465,1.25,0,1,0,0,2,0.2581,0.0484,0.3065,0,0.0419,0,0,0.0,0,0.404255,BET
1,0,80.0,0.0,0.0,0.0,2,3,0,10,2.7275,1,1,0,0,1,8,0,0,1,1,0,8,13,1.0,0.0,0.8,0.598,0.598,0.213115,0.783607,0.598,1.25,0,0,1,1,2,0.7568,0.1081,0.1351,1,-0.4568,0,0,0.13913,6,1.0,BET
0,0,80.0,0.0,0.0,0.0,0,3,0,0,0.22,0,0,0,0,1,4,0,0,1,0,0,4,14,0.3,0.0,0.3,0.20175,0.20175,0.883333,0.1,0.20175,1.25,0,0,0,1,2,0.2,0.05,0.15,1,0.1,0,0,0.0,0,0.085106,CHECK
0,0,80.0,0.0,0.0,0.0,5,1,0,0,0.16,0,0,0,0,0,0,0,1,0,1,0,2,11,0.4,0.25,0.0,0.13075,0.13075,0.988679,0.00566,0.13075,1.25,0,1,0,0,2,0.4043,0.0,0.5957,0,-0.1043,0,0,0.0,0,0.12766,CHECK
0,0,80.0,0.0,0.0,0.0,5,0,0,4,0.98,1,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.365,0.365,0.215534,0.782524,0.365,1.25,0,1,0,0,2,0.2632,0.0263,0.5,0,0.0368,0,0,0.0,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,5,2,0,4,0.97,1,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.30175,0.30175,0.342466,0.655577,0.30175,1.25,0,1,0,0,2,0.2097,0.0806,0.4516,0,0.0903,0,0,0.0,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,0,0,0,1,0,0,0,4,11,0.45,0.25,0.3,0.16525,0.16525,0.532787,0.44877,0.16525,1.25,0,1,0,0,2,0.2097,0.3548,0.129,0,0.0903,0,0,0.0,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,2,3,0,6,1.336,1,0,0,0,0,0,0,0,1,0,0,5,13,0.3,0.0,0.3,0.475,0.475,0.21547,0.779006,0.475,1.25,0,0,0,1,2,0.2432,0.0,0.2973,1,0.0568,0,0,0.0,0,0.234043,CHECK
1,0,80.0,0.0,0.0,0.0,5,1,0,1,0.34,0,0,0,0,0,0,0,0,1,0,0,4,13,0.38,0.0,0.3,0.17825,0.17825,0.564159,0.415929,0.17825,1.25,0,1,1,0,2,0.1702,0.2766,0.1064,0,0.1298,0,0,0.0,3,0.0,CHECK
1,0,80.0,0.0,0.0,0.0,2,3,0,1,0.34,0,0,0,0,1,4,0,0,1,0,0,8,12,0.88,0.0,0.8,0.136,0.136,0.66092,0.313218,0.136,1.25,0,0,1,1,2,0.3784,0.0541,0.2973,1,-0.0784,0,0,0.0,3,0.086957,CHECK
1,0,80.0,0.0,0.0,0.0,3,0,1,10,2.31,1,1,0,0,0,0,0,0,1,1,0,2,13,0.23,0.0,0.0,0.24175,0.24175,0.413136,0.584746,0.24175,1.25,0,1,1,0,2,0.6053,0.0,0.3947,0,-0.3053,0,0,0.0,0,1.0,BET
1,0,80.0,0.0,0.0,0.0,2,3,0,2,0.42,0,0,0,0,0,0,0,0,0,1,0,2,9,0.23,0.0,0.0,0.08025,0.08025,0.829457,0.147287,0.08025,1.25,0,0,1,1,2,0.4865,0.4054,0.1081,1,-0.1865,0,0,0.0,6,0.130435,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.15,0,0,0,0,1,4,0,0,1,0,0,2,14,0.0,0.0,0.0,0.18225,0.18225,0.982659,0.0,0.18225,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.085106,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.17,0,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.092,0.092,0.942529,0.04023,0.092,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.23,0,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.08425,0.08425,0.710692,0.232704,0.08425,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,5,1.18,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.178,0.178,0.508571,0.48,0.178,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.234043,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,6,1.344,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.47475,0.47475,0.225,0.7625,0.47475,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.234043,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,6,1.349,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.476,0.476,0.215873,0.784127,0.476,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.234043,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,6,1.351,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.51575,0.51575,0.154341,0.807074,0.51575,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.234043,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,7,1.353,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.6895,0.6895,0.052459,0.908197,0.6895,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.234043,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,12,3.53,1,1,1,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.8145,0.8145,0.03352,0.96648,0.8145,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,12,3.58,1,1,1,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.855,0.855,0.017045,0.982955,0.855,1.1111,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,1.0,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,0,0.14,0,0,0,0,1,4,0,0,1,0,0,2,9,0.0,0.0,0.0,0.2425,0.2425,0.994652,0.0,0.2425,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,0,0.085106,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,1,0.34,0,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.22925,0.22925,0.521073,0.461686,0.22925,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,3,0.0,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,2,0.43,0,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.2525,0.2525,0.643939,0.339015,0.2525,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,6,0.0,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,0,0.17,0,0,0,0,1,4,0,0,1,0,0,2,9,0.0,0.0,0.0,0.22275,0.22275,0.970856,0.023679,0.22275,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,0,0.085106,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,5,1.16,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.3905,0.3905,0.275547,0.713504,0.3905,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,0,0.234043,CHECK
0,0,90.0,0.0,0.0,0.0,4,3,0,6,1.297,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.5145,0.5145,0.16141,0.834879,0.5145,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,0,0.234043,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,6,1.3,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.55975,0.55975,0.126177,0.862524,0.55975,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,3,0.234043,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,9,1.62,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.65675,0.65675,0.043233,0.954887,0.65675,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,6,0.234043,BET
0,0,90.0,0.0,0.0,0.0,4,3,0,12,3.52,1,1,1,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.8745,0.8745,0.010471,0.989529,0.8745,1.1111,0,1,0,0,2,0.1556,0.0111,0.5667,0,0.1444,0,0,0.0,0,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.15,0,0,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.076,0.076,1.0,0.0,0.076,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,0,0.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,2,0.43,0,0,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.07425,0.07425,0.861027,0.090634,0.07425,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,6,0.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,14,5.06,1,1,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.731,0.731,0.054795,0.945205,0.731,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,0,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,5,1.18,1,0,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.26475,0.26475,0.379121,0.60989,0.26475,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,0,0.234043,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,6,1.32,1,0,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.316,0.316,0.287356,0.706897,0.316,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,0,0.234043,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,1,0,9,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.424,0.424,0.775811,0.212389,0.424,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.155844,3,0.191489,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,12,3.61,1,1,1,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.703,0.703,0.074928,0.925072,0.703,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,0,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,14,5.13,1,1,1,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.8205,0.8205,0.028653,0.971347,0.8205,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,3,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,14,5.14,1,1,1,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.9365,0.9365,0.0,1.0,0.9365,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,6,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,14,5.1,1,1,0,0,0,0,1,0,0,0,0,2,11,0.5799,0.5799,0.0,0.775,0.775,0.033241,0.966759,0.775,1.1111,0,1,0,0,2,0.5323,0.1129,0.0,0,-0.2323,0,0,0.0,0,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,0,0.15,0,0,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.06275,0.06275,0.982456,0.0,0.06275,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,0,0.12766,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.0955,0.0955,0.7625,0.21875,0.0955,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,3,0.12766,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.62,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.2875,0.2875,0.317919,0.676301,0.2875,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,0,1.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.625,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.34675,0.34675,0.251497,0.742515,0.34675,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,0,1.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.6175,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.24375,0.24375,0.352601,0.635838,0.24375,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,0,1.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.68,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.5175,0.5175,0.169811,0.823899,0.5175,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,6,1.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,10,2.73,1,1,0,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.66375,0.66375,0.143836,0.849315,0.66375,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,6,1.0,CHECK
0,0,90.0,0.0,0.0,0.0,5,2,0,11,3.12,1,1,1,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.8145,0.8145,0.079511,0.917431,0.8145,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,0,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,11,3.12,1,1,1,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.82975,0.82975,0.06875,0.925,0.82975,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,0,1.0,BET
0,0,90.0,0.0,0.0,0.0,5,2,0,15,6.38,1,1,1,0,0,0,0,0,1,1,0,2,12,0.15,0.0,0.0,0.8595,0.8595,0.005747,0.994253,0.8595,1.1111,0,1,0,0,2,0.4839,0.0,0.5161,0,-0.1839,0,0,0.0,0,1.0,BET
1,0,160.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.04675,0.04675,0.798165,0.146789,0.04675,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,3,0.0,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,2,0.43,0,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.14025,0.14025,0.906542,0.037383,0.14025,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,6,0.086957,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,13,4.11,1,1,1,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.9545,0.9545,0.0,1.0,0.9545,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,3,1.0,BET
1,0,160.0,0.0,0.0,0.0,5,2,0,3,1.05,1,0,0,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.28675,0.28675,0.425352,0.552113,0.28675,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,0,0.304348,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,5,1.19,1,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.457,0.457,0.282486,0.706215,0.457,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,0,0.478261,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,6,1.308,1,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.502,0.502,0.246418,0.753582,0.502,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,0,0.478261,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,6,1.311,1,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.485,0.485,0.224189,0.769912,0.485,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,3,0.391304,CHECK
1,0,160.0,0.0,0.0,0.0,5,2,0,13,4.1,1,1,1,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.927,0.927,0.0,1.0,0.927,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,0,1.0,BET
1,0,160.0,0.0,0.0,0.0,5,2,0,12,3.6,1,1,1,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.9195,0.9195,0.0,1.0,0.9195,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,0,1.0,BET
1,0,160.0,0.0,0.0,0.0,5,2,0,12,3.59,1,1,1,0,0,0,0,0,1,0,0,7,10,0.58,0.0,0.5,0.8585,0.8585,0.016901,0.983099,0.8585,0.625,0,2,0,0,2,0.2903,0.0,0.3871,0,0.0097,0,0,0.0,0,1.0,BET
0,1,123.0,33.0,0.211538,0.268293,5,2,0,0,0.17,0,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.06,0.06,0.965015,0.017493,-0.151538,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,0.0,FOLD
0,1,123.0,33.0,0.211538,0.268293,5,2,0,0,0.23,0,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.05225,0.05225,0.763578,0.178914,-0.159288,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,0.0,FOLD
0,1,123.0,33.0,0.211538,0.268293,5,2,0,0,0.16,0,0,0,1,0,9,0,1,0,0,0,2,14,0.25,0.25,0.0,0.35525,0.35525,0.982507,0.0,0.143712,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,0.191489,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,0,0.23,0,0,0,1,0,9,0,1,0,0,0,2,14,0.25,0.25,0.0,0.38275,0.38275,0.847095,0.134557,0.171212,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,0.191489,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,5,1.19,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.179,0.179,0.502924,0.48538,-0.032538,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,0.234043,FOLD
0,1,123.0,33.0,0.211538,0.268293,5,2,0,6,1.345,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.467,0.467,0.22082,0.766562,0.255462,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,0.234043,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,6,1.351,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.442,0.442,0.162338,0.798701,0.230462,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,0.234043,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,7,1.353,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.638,0.638,0.053333,0.906667,0.426462,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,0.234043,CALL
0,1,123.0,33.0,0.211538,0.268293,5,2,0,12,3.54,1,1,1,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.7915,0.7915,0.034582,0.965418,0.579962,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,1.0,RAISE
0,1,123.0,33.0,0.211538,0.268293,5,2,0,12,3.59,1,1,1,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.6865,0.6865,0.051429,0.948571,0.474962,0.813,0,1,0,0,2,0.3105,0.0,0.2377,0,-0.0105,1,0,0.0,0,1.0,RAISE
1,1,180.0,75.0,0.294118,0.416667,4,3,0,0,0.14,0,0,0,0,1,8,0,0,1,0,0,2,11,0.08,0.0,0.0,0.18075,0.18075,0.993957,0.0,-0.113368,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,0,0.173913,FOLD
1,1,180.0,75.0,0.294118,0.416667,4,3,0,2,0.43,0,0,0,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.10875,0.10875,0.718611,0.268549,-0.185368,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,6,0.0,FOLD
1,1,180.0,75.0,0.294118,0.416667,4,3,0,1,0.34,0,0,0,1,0,9,0,0,1,0,0,2,11,0.08,0.0,0.0,0.34275,0.34275,0.519189,0.460786,0.048632,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,3,0.195652,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,0,0.19,0,0,0,1,1,13,0,0,1,0,0,2,11,0.08,0.0,0.0,0.35475,0.35475,0.930154,0.063497,0.060632,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,0,0.326087,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,5,1.15,1,0,0,1,0,9,0,0,1,0,0,2,11,0.08,0.0,0.0,0.42725,0.42725,0.374376,0.621563,0.133132,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,0,0.478261,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,5,1.18,1,0,0,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.3285,0.3285,0.253588,0.733871,0.034382,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,0,0.304348,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,6,1.32,1,0,0,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.52225,0.52225,0.11008,0.877245,0.228132,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,0,0.304348,CALL
1,1,180.0,75.0,0.294118,0.416667,4,3,0,12,3.61,1,1,1,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.9075,0.9075,0.0,1.0,0.613382,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,0,1.0,RAISE
1,1,180.0,75.0,0.294118,0.416667,4,3,0,12,3.58,1,1,1,0,0,0,0,0,1,0,0,2,11,0.08,0.0,0.0,0.8835,0.8835,0.006245,0.993755,0.589382,0.5556,0,2,0,0,2,0.3506,0.059,0.322,0,-0.0506,0,1,0.0,0,1.0,RAISE
2,0,200.0,0.0,0.0,0.0,5,2,0,13,4.06,1,1,1,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.99175,0.99175,0.0,0.982507,0.99175,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,0.0,0,0.0,BET
2,0,200.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,1,4,0,0,1,0,0,5,12,0.42,0.0,0.3,0.025,0.025,0.834921,0.146032,0.025,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,0.0,3,0.0,CHECK
2,0,200.0,0.0,0.0,0.0,5,2,0,1,0.33,0,0,0,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.0035,0.0035,0.899054,0.082019,0.0035,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,0.0,3,0.0,CHECK
2,0,200.0,0.0,0.0,0.0,5,2,0,5,1.18,1,0,0,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.251,0.251,0.463977,0.524496,0.251,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,0.0,0,0.0,CHECK
2,0,200.0,0.0,0.0,0.0,5,2,0,6,1.325,1,0,0,0,1,4,0,0,1,0,0,5,12,0.42,0.0,0.3,0.4865,0.4865,0.302469,0.697531,0.4865,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,0.0,0,0.0,BET
2,0,200.0,0.0,0.0,0.0,5,2,0,6,1.329,1,0,0,0,0,0,0,0,1,0,0,5,12,0.42,0.0,0.3,0.4805,0.4805,0.302469,0.691358,0.4805,0.5,0,2,1,0,2,0.1935,0.0,0.4032,0,0.1065,0,0,0.029412,0,0.0,BET
